normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
alkar aluminyum,5164|20614,ALKAR ALÜMİNYUM SAN. VE TİC. LTD. ŞTİ. | ALKAR ALÜMİNYUM SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126911300,alkarmutfak.com,alkar@alkarmutfak.com | export@alkar.com.tr | info@alkar.com.tr | mehmet.aydogan@alkar.com.tr | tarikduran@alkar.com.tr
alke muhendislik makine,21729|25912,ALKE MÜHENDISLIK MAKINE SAN. TIC. LTD. STI. | ALKE MÜHENDİSLİK MAKİNE SAN. TİC. LTD. ŞTİ.,2,Avrasya Ambalaj | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,02642762276 | 2642762276,alkemachinery.com,info@alkemachinery.com | info@alkemachinery.com.tr
almanar mutfak gerecleri ith ihr,21213|23726,ALMANAR MUTFAK GEREÇLERİ İTH. İHR. SAN. TİC. LTD. ŞTİ. | ALMANAR MUTFAK GEREÇLERİ İTH. İHR. SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,5397991373 | 905397991373,,pazarlama@almanarmutfak.com
almesan aluminyum,16879|30453,ALMESAN ALÜMİNYUM SAN. VE TİC. A.Ş. | ALMESAN ALÜMİNYUM SAN. VE TİC. A.Ş.,2,ALUEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2623513943 | 902623513943,almesan.com.tr,info@almesan.com.tr
alpena yapi elemanlari bilisim hizm imalat paz ith ihr,22910|32425,ALPENA YAPI ELEMANLARI SAN. VE TIC. BILISIM HIZM. IMALAT PAZ. ITH. IHR. LTD. STI. | ALPENA YAPI ELEMANLARI SAN. VE TİC. BİLİŞİM HİZM. İMALAT PAZ. İTH. İHR. LTD. ŞTİ.,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,3123544800,alpenagrup.com.tr | kapga.com.tr,kapga@kapga.com.tr | sahin@alpena.com.tr
altinay elektromobilite enerji teknolojileri,1243|23192,ALTINAY ELEKTROMOBİLİTE VE ENERJİ TEKNOLOJİLERİ A.Ş. | ALTINAY ELEKTROMOBILITE VE ENERJI TEKNOLOJILERI A.S.,2,EV Charge Show | Solar Storage,False,A,REVIEW,Manual review suggested,0,1,,e-mobitech.com,info@e-mobitech.com | sales.energy@altinay.com
altinay savunma teknolojileri,17892|27471,ALTINAY SAVUNMA TEKNOLOJİLERİ A.Ş. | ALTINAY SAVUNMA TEKNOLOJİLERİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2165040050,altinaysavunma.com | altinaysavunma.com.tr,kurumsal.ast@altinay.com | savunma@altinay.com.tr
altinbasak mutfak esyalari,20582|26235,ALTINBAŞAK MUTFAK EŞYALARI SAN. VE TİC. LTD. ŞTİ.  | ALTINBAŞAK MUTFAK EŞYALARI SAN. VE TİC. LTD. ŞTİ.,2,Hostech | Zuchex,False,A,REVIEW,Manual review suggested,0,1,02126121002 | 2126121002,abmmutfak.com | altinbasakmutfak.com,info@abmmutfak.com | info@altinbasakmutfak.com
aluminaks metal,2295|18153,ALUMINAKS METAL SAN. LTD. STI. | ALUMINAKS METAL SAN. LTD. STI.,2,AVRASYA PENCERE FUARI | İntermob,False,A,REVIEW,Manual review suggested,0,1,2129995157,aluminaks.com | aluminaks.com.tr,info@aluminaks.com.tr
ant porselen,21153|34056,ANT PORSELEN SAN.VE TİC. A.Ş. | ANT PORSELEN,2,UNICERA İstanbul | Zuchex,False,A,REVIEW,Manual review suggested,0,1,027426625565758,kurumsal.tuluporselen.com.tr | tuluporselen.com.tr,info@antporselen.com.tr | info@tuluporselen.com.tr | online@tuluporselen.com.tr
apack ambalaj makine,25916|31312,APACK AMBALAJ MAKİNE SAN. VE TİC. LTD. ŞTİ. | APACK AMBALAJ MAKİNE SAN VE TİC LTD ŞTİ,2,Avrasya Ambalaj | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,02166613371 | 902166613371,apack.com.tr,export@apack.com.tr | info@apack.com.tr
apresan apre,1037|3369,APRESAN APRE SAN TİC LTD ŞTİ | APRESAN APRE SAN. VE TIC. LTD. STI.,2,AVRASYA PENCERE FUARI | R+T Turkey,False,A,REVIEW,Manual review suggested,0,1,2626581556,apresan.com,info@apresan.com | info@apresan.com.tr
arda polyester,31451|31715,ARDA POLYESTER SAN. VE TİC. LTD. ŞTİ. | ARDA POLYESTER SAN. VE TİC. LTD. ŞTİ.,2,CFE - Carpet and Flooring Expo | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,3423378340 | 903423378340,ardaiplik.com.tr,info@ardaiplik.com
arisan gida,10368|18548,ARISAN GIDA SANAYİ VE TİC. LTD. ŞTİ. | ARISAN GIDA SANAYI VE TICARET LIMITED ŞIRKETI,2,IBAKTECH | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,5324226141,5070283350 | aydin@arisangida.com,aydin@arisangida.com | info@arisangida.com | kalite@arisangida.com | mercankin@arisangida.com | muhasebe@arisangida.com
armoni mutfak gerecleri,5171|20628,ARMONİ MUTFAK GEREÇLERİ SAN. TİC. LTD. ŞTİ. | ARMONİ MUTFAK GEREÇLERİ SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,3442360800,armonimutfak.com,info@armonigold.com | info@armonimutfak.com | info@armonimutfak.com.tr
armsan silah,12627|27520,ARMSAN SILAH SAN. VE TIC. A.S. | ARMSAN SİLAH SANAYİ VE TİC. A.Ş.,2,IDEF | Uluslararası İstanbul Prohunt Fuarı,False,A,REVIEW,Manual review suggested,0,1,,armsan.com,armsan@armsan.com | armsansilah@hs01.kep.tr
arslan aluminyum,3433|30475,ARSLAN ALUMINYUM A.S. | ARSLAN ALUMINYUM A.S.,2,ALUEXPO | KASTEXPO,False,A,REVIEW,Manual review suggested,0,1,2122242106 | 902122242106,arslanaluminyum.com,arslan@arslanaluminyum.com | bilgi@arslanaluminyum.com | satis@arslanaluminyum.com
arya,12|8100,ARYA | ARYA,2,HOMETEX | ISAF - IMEX,False,A,REVIEW,Manual review suggested,0,1,0212591722223,,classi@aryatextile.com | info@aryaburo.com
asd ambalaj sanayicileri dernegi,21633|31071,ASD   Ambalaj Sanayicileri Dernegi | ASD - AMBALAJ SANAYiCiLERi DERNEĞi,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,2165454948 | 902165454948,ambalaj.org.tr,asd@ambalaj.org.tr
aselsan konya silah sistemleri,16933|27535,Aselsan Konya Silah Sistemleri A.Ş. | ASELSAN KONYA SİLAH SİSTEMLERİ A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3322240600,aselsankonya.com | aselsankonya.com.tr,info@aselsankonya.com.tr
aslan mutfak esyalari,5178|20640,ASLAN MUTFAK EŞYALARI SAN. VE TİC. LTD. ŞTİ. | ASLAN MUTFAK EŞYALARI SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2124239344 | 2124239346,aslanmutfak.com.tr,aslanmutfak1980@gmail.com
aslantech makina,21744|25924,ASLANTECH MAKINA SAN. VE TIC. A.S. | ASLANTECH MAKİNA SANAYİ VE TİCARET A.Ş.,2,Avrasya Ambalaj | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,02322541001 | 5054856868,aslantech.com.tr,info@aslantech.com.tr
assan group makine savunma,16945|27542,ASSAN GROUP MAKİNE SAVUNMA SANAYİ A.Ş. | ASSAN GROUP MAKİNE SAVUNMA SAN. A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3122676767,assav.com.tr,info@asav.com.tr | info@assav.com.tr
asude plastik,5179|20642,ASUDE PLASTİK SAN. VE TİC. A.Ş. | ASUDE PLASTİK SAN. VE TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126592312 | 2126592313,asudeplastik.com,asude@asudeplastik.com | export1@asudeplastik.com | info@asudeplastik.com
asyay makina,11773|27545,ASYAY MAKİNA | ASYAY MAKİNA SAN. TİC. A.Ş.,2,Automechanika İstanbul | IDEF,False,A,REVIEW,Manual review suggested,0,1,,asyay.com | asyay.com.tr,info@asyay.com | info@asyay.com.tr
ata dizayn kalip tasarim plastik iml,20643|22411,ATA DİZAYN KALIP TASARIM PLASTİK İML. SAN. TİC. LTD. ŞTİ. | Ata Dizayn Kalip Tasarim Plastik Iml. San. Tic. Ltd. Sti.,2,PetZoo Eurasia | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2125490602,atadizayn.com.tr | atahome.com.tr,info@atadizayn.com.tr | info@atahome.com.tr
atech makine,2303|16949,ATECH MAKINE SAN VE TIC LTD STI | ATECH MAKİNE SANAYİ VE TİCARET LTD.ŞTİ.,2,AVRASYA PENCERE FUARI | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2163144433 | 5493144433,atech.com.tr,info@atech.com.tr
atessonmez kimya,14676|30285,ATEŞSÖNMEZ KİMYA SAN. VE TİC. A.Ş. | ATEŞSÖNMEZ KiMYA SAN. VE TiC. A.Ş.,2,Beauty Eurasia | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@aslankayakimya.com | info@atessonmez.com.tr
atilim aluminyum,12931|26110,ATILIM ALÜMINYUM SAN.VE TIC.LTD.STI. | ATILIM ALÜMİNYUM SAN.VE TİC.LTD.ŞTİ.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126791774,atilimaluminyum.com | atilimaluminyum.com.tr,info@atilimaluminyum.com.tr
aydin kuruyemis toptan satis recep aydin,30288|35073,AYDIN KURUYEMiŞ TOPTAN SATIŞ  - RECEP AYDIN | AYDIN KURUYEMİŞ TOPTAN SATIŞ RECEP AYDIN,2,Helal Expo | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,,,info@aydinkuruyemis.com.tr | info@kuruyemismadeni.com
aydin madeni esya,5185|21076,AYDIN MADENİ EŞYA SANAYİ TİCARET LTD. ŞTİ. | AYDIN MADENİ EŞYA SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,3523220542 | 3523220543,samdans.com,export@samdans.com.tr | info@samdans.com
aygaz,24430|32818,AYGAZ A.Ş. | AYGAZ A.Ş.,2,Bosphorus Boat Show Kara Fuarı | KARAVANİST İstanbul,False,A,REVIEW,Manual review suggested,0,1,5427121142,aygaz.com.tr,aygaz@aygaz.hs02.kep.tr | info@aygaz.com.tr
aymet mak rez,2423|31287,AYMET MAK. VE REZ. SAN. VE TIC. LTD. STI. | AYMET MAK VE REZ SAN VE TİC LTD ŞTİ,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,5303015926 | 905303015926,aymet.com,aymet@aymet.com | muhasebe@aymet.com
aysberg basin yayin,23772|25771,AYSBERG BASIN YAYIN SAN. TİC. LTD. ŞTİ. | Aysberg Basın Yayın San. Tic. Ltd. Şti.,2,Atrax | IFAT Eurasia 2025,False,A,REVIEW,Manual review suggested,0,1,5300699271 | 5413630681,aysberg.com,abone@aysberg.com | ilker@aysberg.com | selma@aysberg.com | seren@aysberg.com | sergen@aysberg.com | sinan@aysberg.com | zeynep@aysberg.com
ayvali zuccaciye ev gerecleri,5188|20659,AYVALI ZÜCCACİYE VE EV GEREÇLERİ SAN. TİC. | AYVALI ZÜCCACİYE VE EV GEREÇLERİ SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2125676961,ayvalimetal.com.tr,ayvalimetal2@gmail.com | info@ayvalimetal.com.tr
azra mekatronik,23424|31316,AZRA MEKATRONIK SANAYI VE TICARET LIMITED SIRKETI | AZRA MEKATRONİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,90532611, www.a-zfor.com | a-zform.com,info@a-zform.com | ramazan@a-zform.com | yasar@sleevemak.com
b e s kimya kaucuk,1353|28715,B.E.S. KİMYA KAUÇUK SAN. TİC. A.Ş.  | B.E.S. KİMYA KAUÇUK SAN VE TİC A.Ş.,2,Aysaf Ayakkabı Yan Sanayi Fuarı | İntermob,False,A,REVIEW,Manual review suggested,0,1,2128718558,beskaucuk.com.tr,info@beskaucuk.com.tr | info@gucluyapistiricilari.com | longuier@hotmail.com
bahcem tamam,1607|22721,BAHÇEM TAMAM | Bahçem Tamam,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,REVIEW,Manual review suggested,0,1,,,bilgi@yorulmazcelik.com | info@bahcemtamam.com | info@yorulmazcelik.com
bala makina,21637|32369,BALA MAKINA SAN. VE TIC.  LTD. STI. | BALA MAKİNA SAN. VE TİC.  LTD. ŞTİ.,2,Avrasya Ambalaj | WoodTech,False,A,REVIEW,Manual review suggested,0,1,2247154657 | 902247154657,akillipaketleme.com | balamakina.com.tr,bala@balamakina.com.tr
balaban grup burhan balaban,3707|18385,BALABAN GRUP SAN. VE TİC. - BURHAN BALABAN | Balaban Grup San. Tic. Burhan Balaban,2,Promosyon Show | Souvenir Expo Türkiye,False,A,REVIEW,Manual review suggested,0,1,,balabangrup.com,bilgi@balabangroup.com.tr | info@balabangroup.com.tr | info@balabangrup.com
balistik savunma,12633|27577,BALISTIK SAVUNMA | BALİSTİK SAVUNMA SANAYİ VE TİCARET ANONİM ŞİRKETİ,2,IDEF | Uluslararası İstanbul Prohunt Fuarı,False,A,REVIEW,Manual review suggested,0,1,,balistiksavunma.com,info@balistikdefence.com | info@balistiksavunma.com
balkan sanat yayin yapim,5476|5553,BALKAN SANAT YAYIN YAPIM TIC. LTD. STI. | BALKAN SANAT YAYIN YAPIM TIC.LTD.STI.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,REVIEW,Manual review suggested,0,1,5435954962,kanonkitap.com,info@balkansanat.com | info@kanonkitap.com | info@youkostudio.com | muhasabe@balkansanat.com
basaran paslanmaz celik,25933|32730,BAŞARAN PASLANMAZ ÇELİK SAN. VE TİC. LTD. ŞTİ. | BAŞARAN PASLANMAZ ÇELİK SANAYİ VE TİC LTD ŞTİ,2,Avrasya Ambalaj | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,2125496914 | 902125496914,basaranpaslanmaz.com.tr,info@basaranpaslanmaz.com | satis@basaranpaslanmaz.com.tr
basoglu kablo profil,9241|16980,BASOGLU KABLO PROFIL SAN.VE TIC.A.S. | BAŞOĞLU KABLO VE PROFİL SAN. VE TİC.A.Ş.,2,Saha Expo | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,2164205940,basoglu.com,info@basoglu.com | info@basoglukablo.com
batmaz tekstil,4662|7606,BATMAZ TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ | BATMAZ TEKSTİL SAN. TİC. LTD ŞTİ,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,2125074114,batmaztekstil.com.tr,batmaz@batmaztekstil.com.tr | info@batmaztekstil.com | info@batmaztekstil.com.tr | pazarlama@batmaztekstil.com.tr
baymel kimya yapi,1358|34718,BAYMEL KİMYA YAPI A.Ş. | BAYMEL KIMYA YAPI A.S.,2,Adhesives and Bonding Eurasia | Aysaf Ayakkabı Yan Sanayi Fuarı,False,A,REVIEW,Manual review suggested,0,1,,,baymel@baymel.com | baymel@baymelkimya.com | muhasebe@baymel.com | muhasebe@baymelkimya.com
bayramoglu endustriyel celik,16984|27589,BAYRAMOĞLU ENDÜSTRİYEL ÇELİK A.Ş. | BAYRAMOĞLU ENDÜSTRİYEL ÇELİK A.Ş.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2242415850,basteel.com.tr | bayramogluinsaat.com.tr,info@basteel.com.tr | murat@bayramogluinsaat.com.tr
benhur plast ambalaj,31118|31852,BENHÜR PLAST AMBALAJ SAN. VE TiC. LTD. ŞTi. | BENHÜR PLAST AMBALAJ SAN. VE TİC. LTD. ŞTİ.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,3128020638 | 905302946185,benhurplast.com.tr,info@benhurplast.com.tr
bervin dis,5197|30170,BERVİN DIŞ TİC. LTD. ŞTİ. | BERVİN DIŞ TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2826911009,hausberg.com.tr,info@bervin.com.tr | info@hausberg.com.tr
beta enerji teknoloji,24914|32994,"BETA ENERJİ VE TEKNOLOJİ A.Ş. | Beta Enerji ve Teknoloji A.Ş.,",2,EIF | Electricity Eurasia,False,A,REVIEW,Manual review suggested,0,1,,,info@betaenerji.com | info@betatransformer.com | ycd@betatransformer.com
betapak makine,16995|25940,BETAPAK MAKİNE ANONİM ŞİRKETİ | BETAPAK MAKİNE A.Ş,2,Foteg İstanbul | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2240212597 | 5397238934,betapak.com,info@betapak.com
betek boya kimya,13101|30219,BETEK BOYA VE KiMYA SAN A.Ş. | BETEK BOYA VE KİMYA SAN.A.S,2,Paintistanbul & TURKCOAT  | İntermob,False,A,REVIEW,Manual review suggested,0,1,902165711000,betek.com.tr | nipponpaint-industrialgroup.com,info@betek.com.tr | info@nipponpaint-industrialgroup.com
biesse turkey makine,32371|32501,BİESSE TURKEY MAKİNE TİC. VE SAN. A.Ş. | BİESSE TURKEY MAKİNE TİC. VE SAN. A.Ş.,2,AVRASYA CAM FUARI | WoodTech,False,A,REVIEW,Manual review suggested,0,1,02165285800 | 902165285800,biesse.com,info@biesse.com | info@biesse.com/tr
bilgi yayinevi basim dagitim kitabevi kirtasiye,5456|5545,BILGI YAYINEVI BASIM DAGITIM KITABEVI VE KIRTASIYE A.S. | BILGI YAYINEVI BASIM DAGITIM KITABEVI VE KIRTASIYE A.S.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,REVIEW,Manual review suggested,0,1,3124318122 | 3124344998,bilgiyayinevi.com.tr,dagitim@bilgiyayinevi.com.tr | info@bilgiyayinevi.com.tr
biltas plastik dis,5199|21216,BİLTAŞ PLASTİK SAN. VE DIŞ TİC. LTD. ŞTİ. | BİLTAŞ PLASTİK SAN. VE DIŞ TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2324625959 | 5342200087,,biltasplastik1@gmail.com | info@biltas.com.tr
bimel,24|31322,BİMEL | BİMEL İTHALAT İHRACAT VE TİCARET ANONİM ŞİRKETİ,2,Avrasya Ambalaj | ISAF - IMEX,False,A,REVIEW,Manual review suggested,0,1,3124342245 | 9053711,bimelticaret.com,bimel@bimel.com.tr | info@bimelticaret.com
birlesik metal isil islem,17005|30493,BİRLEŞİK METAL VE ISIL İŞLEM SAN. VE TİC. LTD. ŞTİ. | BİRLEŞİK METAL VE ISIL İŞLEM SAN VE TİC LTD ŞTİ,2,ALUEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2165933060 | 902165933060,birlesikmetal.com.tr,info@birlesikmetal.com.tr
blitz systems savunma muhendislik cozumleri,17011|27616,BLITZ SYSTEMS SAVUNMA VE MÜHENDİSLİK ÇÖZÜMLERİ SAN. TİC. LTD. ŞTİ | BLİTZ SYSTEMS SAVUNMA VE MÜHENDİSLİK ÇÖZÜMLERİ SAN. TİC. LTD. ŞTİ.,2,IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2169997000,blitzsystems.com.tr | blitztech.com.tr,info@blitzsystems.com.tr | info@blitztech.com.tr
bmva elektronik,20896|22442,BMVA ELEKTRONİK SAN. VE TİC. A.Ş. | BMVA ELEKTRONIK SANAYI VE TICARET ANONIM SIRKETI,2,PetZoo Eurasia | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2125800505,kiwi-home.com | kiwihome.com,b2b@bmva.com.tr | info@kiwihome.com | keremdatcu@hotmail.com | verkaya@kiwihome.com
bnc plastik lojistik,6214|18304,BNC PLASTIK VE LOJISTIK SAN. TIC.LTD.STI. | BNC PLASTIK VE LOJISTIK SAN. TIC.LTD.STI.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İntermob,False,A,REVIEW,Manual review suggested,0,1,2126033343,deltaaks.com,info@deltaaks.com | mehmet@bncinsaat.com
bora plastik,20685|26274,Bora Plastik San. ve Tic. A.Ş. | BORA PLASTİK SANAYİ VE TİCARET A.Ş.,2,Hostech | Zuchex,False,A,REVIEW,Manual review suggested,0,1,02124221850 | 2124221850,boraplastik.com.tr,info@boraplastik.com.tr | muhasebe@boraplastik.com.tr
boyut endustriyel ins,12936|25475,BOYUT ENDÜSTRIYEL INS. SAN. VE TIC. LTD. STI. | BOYUT ENDÜSTRİYEL İNŞ. SAN. VE TİC. LTD. ŞTİ.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2626444043,boyutendustriyel.com | safetechturkey.com,boyutendustriyel@gmail.com | info@safetechturkey.com
boz tibbi malz,5613|13786,BOZ TIBBI MALZ. SAN. VE TIC. A.S. | BOZ TIBBİ MALZ. SAN. VE TİC. A.Ş.,2,Expomed Eurasia - Medikal Fuarı | IDEX İSTANBUL,False,A,REVIEW,Manual review suggested,0,1,3122540340,boztibbi.com | skyteks.net,boz@boztibbi.com | reha@skyteks.net
brc baglanti elemanlari rondela civata,6178|12938,BRC BAGLANTI ELEMANLARI RONDELA CIVATA SAN. VE TIC. LTD. STI. | BRC BAGLANTI ELEMANLARI RONDELA CIVATA SAN. VE TIC. LTD. STI.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2125632240,brcmetal.com | yaylirondela.com,bircan@brcmetal.com | brcmetal@brcmetal.com
bronse mak,2500|31324,BRONSE MAK. LTD. STI. | BRONSE MAK LTD ŞTİ,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,5436287167 | 905426676022,bronse.com.tr,info@bronse.com.tr
brosis moda giyim,23445|26195,BROSIS MODA VE GIYIM SANAYI LTD. STI. | BROSİS MODA VE GİYİM SANAYİ LTD. ŞTİ.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2125733999,plastikciyiz.biz,destek@plastikciyiz.biz | info@brosis.com.tr | reklam@plastikciyiz.biz
bulutmateks tekstil makina teknolojileri,18175|30043,BULUTMATEKS TEKSTIL MAKINA TEKNOLOJILERI SAN VE TIC. A.S. | BULUTMATEKS TEKSTİL MAKİNA TEKNOLOJİLERİ SAN. VE TİC. A.Ş.,2,GarmentTech | İntermob,False,A,REVIEW,Manual review suggested,0,1,,bulutmateks.com | bulutmateks.com.tr,info@bulutmateks.com | info@bulutmateks.com.tr
burak aluminyum,17026|30497,BURAK ALÜMİNYUM SAN. VE TİC. A.Ş. | BURAK ALÜMİNYUM,2,ALUEXPO | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2884361234 | 902124443740,burak.com.tr,info@burak.com.tr
c deg environmental eng gmbh,19302|30503,C-DEG ENVIRONMENTAL ENG. GMBH | C-DEG ENVIRONMENTAL ENG. GMBH,2,ALUEXPO | Ankiros,False,A,REVIEW,Manual review suggested,0,1,49431220170,,busra.erbucan@onder.com | info@c-deg.eu
cakiroglu metal,832|17033,ÇAKIROGLU METAL | ÇAKIROĞLU İTHALAT İHRACAT METAL SAN. VE TİC.A.Ş.,2,METAL EXPO EURASIA İSTANBUL | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2164824848,cakiroglugrup.com,info@cakiroglugrup.com | turancakiroglu@gmail.com
camina ayakkabi uretim,6858|8919,CAMINA AYAKKABI ÜRETIM SAN. VE TIC. LTD. STI. | CAMINA AYAKKABI ÜRETIM SAN.VE TIC.LTD.STI.,2,AYMOD - Ayakkabı Moda Fuarı | IFCO - Hazır Giyim ve Moda Fuarı,False,A,REVIEW,Manual review suggested,0,1,,caminashoes.com,celalcagricetin@gmail.com | info@caminashoes.com
can sanat yayinlari yapim dagitim,5458|5581,CAN SANAT YAYINLARI YAPIM VE DAGITIM TIC. VE SAN. A.S. | CAN SANAT YAYINLARI YAPIM VE DAGITIM TIC. VE SAN. A.S.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,REVIEW,Manual review suggested,0,1,2122525675 | 2122525988,canyayinlari.com,site.editoru@canyayinlari.com
cankaya store plastik urunleri,5219|20702,ÇANKAYA STORE PLASTİK ÜRÜNLERİ SAN. TİC. | ÇANKAYA STORE PLASTİK ÜRÜNLERİ SAN. TİC. LTD. ŞTİ. ,2,HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126122019,cankayastore.com,cankayamuhasebe@hotmail.com | info@cankayastore.com
celenk geri donusum plastik ambalaj,2504|31856,ÇELENK GERI DÖNÜSÜM PLASTIK AMBALAJ SAN. TIC. LTD. STI. | ÇELENK GERİ DÖNÜŞÜM PLASTİK AMBALAJ SAN TİC LTD ŞTİ,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2125760411 | 5416128323,celenkplastik.com,info@celenkplastik.com
center dis makina pazarlama,22862|32516,CENTER DIS TICARET MAKINA SANAYI VE PAZARLAMA ANONIM SIRKETI | CENTER DIŞ TİCARET MAKİNA SANAYİ VE PAZARLAMA ANONİM ŞİRKETİ,2,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,02164871010 | 5308812608,cdtmilwaukee.com | centeras.com.tr,cdt@cdtmilwaukee.com | center@centeras.com.tr
certiloop yesil donusum sertifikasyon hizmetleri,25705|31123,CERTILOOP YEŞİL DÖNÜŞÜM SERTİFİKASYON HİZMETLERİ A.Ş | CERTİLOOP YEŞiL DÖNÜŞÜM SERTiFiKASYON HiZMETLERi A.Ş.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,2128091719 | 902128091719,certiloop.com,info@certiloop.com
cetin civata,6210|12947,ÇETIN CIVATA SAN VE TIC AS | ÇETIN CIVATA SAN VE TIC AS,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2127781100,cetin.com.tr,etikihlal@cetin.com.tr | info@cetin.com.tr | kariyer@cetin.com.tr | sales@cetingmbh.de
ceyhan plastik makina mob,12942|30222,CEYHAN PLASTIK MAKINA MOB. SAN. TIC.LTD.STI. | CEYHAN PLASTiK MAKiNA MOB. SAN. TiC.LTD.ŞTi.,2,Fastener Expo Eurasia Fuarı | İntermob,False,A,REVIEW,Manual review suggested,0,1,903523221000,elifoglu.com.tr,info@elifoglu.com.tr | info@webadresi.com
